dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
BOOKKEEPER;2;44,19;33,44;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;77,0000;69,0000;138,0000;27,0000;0,5274;0,7404;0,6160;0,7035;0,3699
BOOKKEEPER;2;44,19;33,44;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;73,0000;64,0000;143,0000;31,0000;0,5328;0,7019;0,6058;0,7122;0,3640
BOOKKEEPER;2;44,19;33,44;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;77,0000;69,0000;138,0000;27,0000;0,5274;0,7404;0,6160;0,7133;0,3699
BOOKKEEPER;2;44,19;33,44;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;71,0000;57,0000;150,0000;33,0000;0,5547;0,6827;0,6121;0,6911;0,3852
BOOKKEEPER;2;44,19;33,44;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;79,0000;81,0000;126,0000;25,0000;0,4938;0,7596;0,5985;0,6595;0,3248
BOOKKEEPER;2;44,19;33,44;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;71,0000;57,0000;150,0000;33,0000;0,5547;0,6827;0,6121;0,7037;0,3852
BOOKKEEPER;2;44,19;33,44;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;79,0000;80,0000;127,0000;25,0000;0,4969;0,7596;0,6008;0,6866;0,3298
BOOKKEEPER;2;44,19;33,44;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;67,0000;45,0000;162,0000;37,0000;0,5982;0,6442;0,6204;0,7315;0,4188
BOOKKEEPER;2;44,19;33,44;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;20,0000;13,0000;194,0000;84,0000;0,6061;0,1923;0,2920;0,6885;0,1560
BOOKKEEPER;2;44,19;33,44;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;73,0000;66,0000;141,0000;31,0000;0,5252;0,7019;0,6008;0,7023;0,3535
BOOKKEEPER;2;44,19;33,44;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;82,0000;79,0000;128,0000;22,0000;0,5093;0,7885;0,6189;0,7077;0,3580
BOOKKEEPER;2;44,19;33,44;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;73,0000;66,0000;141,0000;31,0000;0,5252;0,7019;0,6008;0,6915;0,3535
BOOKKEEPER;2;44,19;33,44;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;82,0000;79,0000;128,0000;22,0000;0,5093;0,7885;0,6189;0,7034;0,3580
BOOKKEEPER;2;44,19;33,44;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;86,0000;69,0000;138,0000;18,0000;0,5548;0,8269;0,6641;0,7489;0,4399
BOOKKEEPER;2;44,19;33,44;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;71,0000;51,0000;156,0000;33,0000;0,5820;0,6827;0,6283;0,7189;0,4183
BOOKKEEPER;2;44,19;33,44;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;74,0000;65,0000;142,0000;30,0000;0,5324;0,7115;0,6091;0,7141;0,3668
BOOKKEEPER;2;44,19;33,44;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;78,0000;69,0000;138,0000;26,0000;0,5306;0,7500;0,6215;0,7175;0,3778
BOOKKEEPER;2;44,19;33,44;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;74,0000;65,0000;142,0000;30,0000;0,5324;0,7115;0,6091;0,6988;0,3668
BOOKKEEPER;2;44,19;33,44;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;78,0000;69,0000;138,0000;26,0000;0,5306;0,7500;0,6215;0,7083;0,3778
BOOKKEEPER;2;44,19;33,44;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;63,0000;40,0000;167,0000;41,0000;0,6117;0,6058;0,6087;0,7134;0,4135
BOOKKEEPER;2;44,19;33,44;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;19,0000;16,0000;191,0000;85,0000;0,5429;0,1827;0,2734;0,5569;0,1262
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;1,0000;0,0000;116,0000;11,0000;1,0000;0,0833;0,1538;0,9124;0,1415
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;2,0000;2,0000;114,0000;10,0000;0,5000;0,1667;0,2500;0,8628;0,2131
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,8811;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,8276;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;1,0000;2,0000;114,0000;11,0000;0,3333;0,0833;0,1333;0,7931;0,0996
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;3,0000;10,0000;106,0000;9,0000;0,2308;0,2500;0,2400;0,8423;0,1579
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;2,0000;114,0000;12,0000;0,0000;0,0000;0,0000;0,4914;-0,0275
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;1,0000;2,0000;114,0000;11,0000;0,3333;0,0833;0,1333;0,5330;0,0996
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,8161;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,6631;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;2,0000;4,0000;112,0000;10,0000;0,3333;0,1667;0,2222;0,9239;0,1704
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;2,0000;7,0000;109,0000;10,0000;0,2222;0,1667;0,1905;0,8387;0,1197
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;1,0000;115,0000;10,0000;0,6667;0,1667;0,2667;0,9547;0,2381
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,9637;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;3,0000;1,0000;115,0000;9,0000;0,7500;0,2500;0,3750;0,9296;0,3443
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;3,0000;4,0000;112,0000;9,0000;0,4286;0,2500;0,3158;0,8466;0,2650
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,6203;0,0000
BOOKKEEPER;3;39,46;9,38;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,7683;0,0000
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,9224;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;5,0000;1,0000;115,0000;7,0000;0,8333;0,4167;0,5556;0,8962;0,5259
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,6250;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,6250;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,9224;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,8962;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,8951;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;0,0000;116,0000;8,0000;1,0000;0,3333;0,5000;0,8657;0,4754
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;0,0000;116,0000;10,0000;1,0000;0,1667;0,2857;0,5833;0,2661
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,6250;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,9630;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;8,0000;4,0000;112,0000;4,0000;0,6667;0,6667;0,6667;0,9181;0,6322
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,9357;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;5,0000;0,0000;116,0000;7,0000;1,0000;0,4167;0,5882;0,8793;0,5642
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,6250;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,6250;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;7,0000;4,0000;112,0000;5,0000;0,6364;0,5833;0,6087;0,9562;0,5701
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;7,0000;2,0000;114,0000;5,0000;0,7778;0,5833;0,6667;0,9185;0,6375
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,9389;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;7,0000;2,0000;114,0000;5,0000;0,7778;0,5833;0,6667;0,9009;0,6375
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,6250;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;5,0000;0,0000;116,0000;7,0000;1,0000;0,4167;0,5882;0,7083;0,5642
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;3,0000;0,0000;116,0000;9,0000;1,0000;0,2500;0,4000;0,9461;0,3766
BOOKKEEPER;3;39,46;9,38;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;6,0000;1,0000;115,0000;6,0000;0,8571;0,5000;0,6316;0,9181;0,6042
BOOKKEEPER;3;39,46;9,38;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;2,0000;2,0000;114,0000;10,0000;0,5000;0,1667;0,2500;0,6401;0,2131
BOOKKEEPER;3;39,46;9,38;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;1,0000;115,0000;8,0000;0,8000;0,3333;0,4706;0,8394;0,4397
BOOKKEEPER;3;39,46;9,38;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;2,0000;114,0000;10,0000;0,5000;0,1667;0,2500;0,5747;0,2131
BOOKKEEPER;3;39,46;9,38;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;1,0000;115,0000;8,0000;0,8000;0,3333;0,4706;0,6624;0,4397
BOOKKEEPER;3;39,46;9,38;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;2,0000;114,0000;10,0000;0,5000;0,1667;0,2500;0,6401;0,2131
BOOKKEEPER;3;39,46;9,38;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;4,0000;1,0000;115,0000;8,0000;0,8000;0,3333;0,4706;0,8394;0,4397
BOOKKEEPER;3;39,46;9,38;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;7,0000;5,0000;111,0000;5,0000;0,5833;0,5833;0,5833;0,7249;0,5402
BOOKKEEPER;3;39,46;9,38;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;5,0000;111,0000;8,0000;0,4444;0,3333;0,3810;0,7892;0,3269
BOOKKEEPER;3;39,46;9,38;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;5,0000;111,0000;5,0000;0,5833;0,5833;0,5833;0,7701;0,5402
BOOKKEEPER;3;39,46;9,38;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;5,0000;111,0000;8,0000;0,4444;0,3333;0,3810;0,6451;0,3269
BOOKKEEPER;3;39,46;9,38;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;4,0000;0,0000;116,0000;8,0000;1,0000;0,3333;0,5000;0,5665;0,4754
BOOKKEEPER;3;39,46;9,38;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;2,0000;0,0000;116,0000;10,0000;1,0000;0,1667;0,2857;0,6940;0,2661
BOOKKEEPER;3;39,46;9,38;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;7,0000;5,0000;111,0000;5,0000;0,5833;0,5833;0,5833;0,7892;0,5402
BOOKKEEPER;3;39,46;9,38;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;5,0000;111,0000;8,0000;0,4444;0,3333;0,3810;0,7687;0,3269
BOOKKEEPER;3;39,46;9,38;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;5,0000;111,0000;5,0000;0,5833;0,5833;0,5833;0,7701;0,5402
BOOKKEEPER;3;39,46;9,38;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;5,0000;111,0000;8,0000;0,4444;0,3333;0,3810;0,6451;0,3269
BOOKKEEPER;3;39,46;9,38;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;5,0000;3,0000;113,0000;7,0000;0,6250;0,4167;0,5000;0,6965;0,4595
BOOKKEEPER;3;39,46;9,38;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;5,0000;19,0000;97,0000;7,0000;0,2083;0,4167;0,2778;0,6667;0,1746
BOOKKEEPER;3;39,46;9,38;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;5,0000;3,0000;113,0000;7,0000;0,6250;0,4167;0,5000;0,7299;0,4595
BOOKKEEPER;3;39,46;9,38;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;4,0000;1,0000;115,0000;8,0000;0,8000;0,3333;0,4706;0,8394;0,4397
BOOKKEEPER;3;39,46;9,38;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;5,0000;3,0000;113,0000;7,0000;0,6250;0,4167;0,5000;0,6954;0,4595
BOOKKEEPER;3;39,46;9,38;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;1,0000;115,0000;8,0000;0,8000;0,3333;0,4706;0,6624;0,4397
BOOKKEEPER;3;39,46;9,38;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;116,0000;12,0000;NaN;0,0000;NaN;0,6552;0,0000
BOOKKEEPER;3;39,46;9,38;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;2,0000;0,0000;116,0000;10,0000;1,0000;0,1667;0,2857;0,8039;0,2661
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;19,0000;18,0000;117,0000;6,0000;0,5135;0,7600;0,6129;0,9190;0,5242
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;19,0000;17,0000;118,0000;6,0000;0,5278;0,7600;0,6230;0,9159;0,5377
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;2,0000;133,0000;23,0000;0,5000;0,0800;0,1379;0,5326;0,0991
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;3,0000;132,0000;21,0000;0,5714;0,1600;0,2500;0,5689;0,1950
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;5,0000;2,0000;133,0000;20,0000;0,7143;0,2000;0,3125;0,9256;0,2621
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;6,0000;1,0000;134,0000;19,0000;0,8571;0,2400;0,3750;0,9304;0,3291
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;21,0000;20,0000;115,0000;4,0000;0,5122;0,8400;0,6364;0,9416;0,5488
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;19,0000;17,0000;118,0000;6,0000;0,5278;0,7600;0,6230;0,9150;0,5377
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;2,0000;133,0000;24,0000;0,3333;0,0400;0,0714;0,5126;0,0393
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;7,0000;128,0000;19,0000;0,4615;0,2400;0,3158;0,5941;0,2339
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;3,0000;3,0000;132,0000;22,0000;0,5000;0,1200;0,1935;0,8696;0,1416
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;10,0000;4,0000;131,0000;15,0000;0,7143;0,4000;0,5128;0,8311;0,4513
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;22,0000;25,0000;110,0000;3,0000;0,4681;0,8800;0,6111;0,9311;0,5115
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;21,0000;19,0000;116,0000;4,0000;0,5250;0,8400;0,6462;0,9142;0,5619
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;5,0000;2,0000;133,0000;20,0000;0,7143;0,2000;0,3125;0,5926;0,2621
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;7,0000;4,0000;131,0000;18,0000;0,6364;0,2800;0,3889;0,6252;0,3244
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;13,0000;7,0000;128,0000;12,0000;0,6500;0,5200;0,5778;0,9153;0,5097
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;15,0000;11,0000;124,0000;10,0000;0,5769;0,6000;0,5882;0,8572;0,5102
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;21,0000;20,0000;115,0000;4,0000;0,5122;0,8400;0,6364;0,9182;0,5488
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;19,0000;17,0000;118,0000;6,0000;0,5278;0,7600;0,6230;0,9283;0,5377
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;1,0000;134,0000;22,0000;0,7500;0,1200;0,2069;0,5563;0,1712
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;4,0000;131,0000;19,0000;0,6000;0,2400;0,3429;0,6052;0,2784
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;1,0000;0,0000;135,0000;24,0000;1,0000;0,0400;0,0769;0,8671;0,0657
BOOKKEEPER;4;34,85;15,63;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;10,0000;5,0000;130,0000;15,0000;0,6667;0,4000;0,5000;0,8439;0,4336
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;6,0000;3,0000;132,0000;19,0000;0,6667;0,2400;0,3529;0,8782;0,2946
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;11,0000;7,0000;128,0000;14,0000;0,6111;0,4400;0,5116;0,8228;0,4381
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;4,0000;2,0000;133,0000;21,0000;0,6667;0,1600;0,2581;0,5726;0,2103
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;7,0000;128,0000;16,0000;0,5625;0,3600;0,4390;0,6541;0,3611
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;4,0000;2,0000;133,0000;21,0000;0,6667;0,1600;0,2581;0,8782;0,2103
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;9,0000;7,0000;128,0000;16,0000;0,5625;0,3600;0,4390;0,8228;0,3611
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;6,0000;3,0000;132,0000;19,0000;0,6667;0,2400;0,3529;0,8847;0,2946
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;10,0000;9,0000;126,0000;15,0000;0,5263;0,4000;0,4545;0,8213;0,3695
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;4,0000;3,0000;132,0000;21,0000;0,5714;0,1600;0,2500;0,5689;0,1950
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;6,0000;129,0000;16,0000;0,6000;0,3600;0,4500;0,6578;0,3770
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;11,0000;8,0000;127,0000;14,0000;0,5789;0,4400;0,5000;0,8649;0,4220
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;11,0000;7,0000;128,0000;14,0000;0,6111;0,4400;0,5116;0,8141;0,4381
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;8,0000;5,0000;130,0000;17,0000;0,6154;0,3200;0,4211;0,8785;0,3517
BOOKKEEPER;4;34,85;15,63;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;11,0000;7,0000;128,0000;14,0000;0,6111;0,4400;0,5116;0,8160;0,4381
