dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
OPENJPA;2;10,22;18,02;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;37,0000;11,0000;808,0000;143,0000;0,7708;0,2056;0,3246;0,5313;0,2691
OPENJPA;2;10,22;18,02;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;159,0000;404,0000;415,0000;21,0000;0,2824;0,8833;0,4280;0,6950;0,2131
OPENJPA;2;10,22;18,02;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;128,0000;152,0000;667,0000;52,0000;0,4571;0,7111;0,5565;0,7628;0,4319
OPENJPA;2;10,22;18,02;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;159,0000;404,0000;415,0000;21,0000;0,2824;0,8833;0,4280;0,6950;0,2131
OPENJPA;2;10,22;18,02;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;128,0000;152,0000;667,0000;52,0000;0,4571;0,7111;0,5565;0,7628;0,4319
OPENJPA;2;10,22;18,02;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;56,0000;26,0000;793,0000;124,0000;0,6829;0,3111;0,4275;0,6399;0,3547
OPENJPA;2;10,22;18,02;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;157,0000;791,0000;28,0000;23,0000;0,1656;0,8722;0,2784;0,4956;-0,0351
OPENJPA;2;10,22;18,02;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;180,0000;819,0000;0,0000;0,0000;0,1802;1,0000;0,3053;0,5000;0,0000
OPENJPA;2;10,22;18,02;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;107,0000;122,0000;697,0000;73,0000;0,4672;0,5944;0,5232;0,7227;0,4027
OPENJPA;2;10,22;18,02;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;180,0000;819,0000;0,0000;0,0000;0,1802;1,0000;0,3053;0,5000;0,0000
OPENJPA;2;10,22;18,02;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;107,0000;122,0000;697,0000;73,0000;0,4672;0,5944;0,5232;0,7227;0,4027
OPENJPA;2;10,22;18,02;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;96,0000;35,0000;784,0000;84,0000;0,7328;0,5333;0,6174;0,6569;0,5489
OPENJPA;2;10,22;18,02;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;29,0000;8,0000;811,0000;151,0000;0,7838;0,1611;0,2673;0,5096;0,2193
OPENJPA;3;12,91;7,22;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;27,0000;27,0000;885,0000;44,0000;0,5000;0,3803;0,4320;0,9139;0,3942
OPENJPA;3;12,91;7,22;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;34,0000;41,0000;871,0000;37,0000;0,4533;0,4789;0,4658;0,8947;0,4229
OPENJPA;3;12,91;7,22;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;912,0000;71,0000;NaN;0,0000;NaN;0,5000;0,0000
OPENJPA;3;12,91;7,22;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;2,0000;1,0000;911,0000;69,0000;0,6667;0,0282;0,0541;0,5135;0,0485
OPENJPA;3;12,91;7,22;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;912,0000;69,0000;1,0000;0,0282;0,0548;0,8904;0,0510
OPENJPA;3;12,91;7,22;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;912,0000;71,0000;NaN;0,0000;NaN;0,9036;0,0000
OPENJPA;3;12,91;7,22;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;45,0000;57,0000;855,0000;26,0000;0,4412;0,6338;0,5202;0,9137;0,4756
OPENJPA;3;12,91;7,22;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;50,0000;94,0000;818,0000;21,0000;0,3472;0,7042;0,4651;0,8913;0,4078
OPENJPA;3;12,91;7,22;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;4,0000;908,0000;69,0000;0,3333;0,0282;0,0519;0,5119;0,0412
OPENJPA;3;12,91;7,22;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;22,0000;31,0000;881,0000;49,0000;0,4151;0,3099;0,3548;0,6379;0,3124
OPENJPA;3;12,91;7,22;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;3,0000;909,0000;69,0000;0,4000;0,0282;0,0526;0,7722;0,0435
OPENJPA;3;12,91;7,22;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;4,0000;11,0000;901,0000;67,0000;0,2667;0,0563;0,0930;0,6703;0,0696
OPENJPA;3;12,91;7,22;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;54,0000;182,0000;730,0000;17,0000;0,2288;0,7606;0,3518;0,8862;0,2708
OPENJPA;3;12,91;7,22;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;58,0000;229,0000;683,0000;13,0000;0,2021;0,8169;0,3240;0,8810;0,2355
OPENJPA;3;12,91;7,22;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;12,0000;900,0000;55,0000;0,5714;0,2254;0,3232;0,6061;0,2944
OPENJPA;3;12,91;7,22;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;34,0000;45,0000;867,0000;37,0000;0,4304;0,4789;0,4533;0,7148;0,4083
OPENJPA;3;12,91;7,22;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;53,0000;132,0000;780,0000;18,0000;0,2865;0,7465;0,4141;0,8725;0,3458
OPENJPA;3;12,91;7,22;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;46,0000;269,0000;643,0000;25,0000;0,1460;0,6479;0,2383;0,7611;0,1366
OPENJPA;3;12,91;7,22;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;36,0000;41,0000;871,0000;35,0000;0,4675;0,5070;0,4865;0,9084;0,4448
OPENJPA;3;12,91;7,22;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;32,0000;50,0000;862,0000;39,0000;0,3902;0,4507;0,4183;0,8996;0,3695
OPENJPA;3;12,91;7,22;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;1,0000;911,0000;68,0000;0,7500;0,0423;0,0800;0,5206;0,0729
OPENJPA;3;12,91;7,22;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;10,0000;10,0000;902,0000;61,0000;0,5000;0,1408;0,2198;0,5649;0,1942
OPENJPA;3;12,91;7,22;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;0,0000;912,0000;65,0000;1,0000;0,0845;0,1558;0,8288;0,1462
OPENJPA;3;12,91;7,22;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;4,0000;11,0000;901,0000;67,0000;0,2667;0,0563;0,0930;0,7197;0,0696
OPENJPA;3;12,91;7,22;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;29,0000;34,0000;878,0000;42,0000;0,4603;0,4085;0,4328;0,7989;0,3915
OPENJPA;3;12,91;7,22;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;37,0000;61,0000;851,0000;34,0000;0,3776;0,5211;0,4379;0,8146;0,3865
OPENJPA;3;12,91;7,22;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;22,0000;22,0000;890,0000;49,0000;0,5000;0,3099;0,3826;0,6429;0,3465
OPENJPA;3;12,91;7,22;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;30,0000;37,0000;875,0000;41,0000;0,4478;0,4225;0,4348;0,6910;0,3922
OPENJPA;3;12,91;7,22;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;22,0000;22,0000;890,0000;49,0000;0,5000;0,3099;0,3826;0,7989;0,3465
OPENJPA;3;12,91;7,22;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;30,0000;37,0000;875,0000;41,0000;0,4478;0,4225;0,4348;0,8146;0,3922
OPENJPA;3;12,91;7,22;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;35,0000;48,0000;864,0000;36,0000;0,4217;0,4930;0,4545;0,8011;0,4085
OPENJPA;3;12,91;7,22;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;47,0000;184,0000;728,0000;24,0000;0,2035;0,6620;0,3113;0,8138;0,2257
OPENJPA;3;12,91;7,22;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;29,0000;34,0000;878,0000;42,0000;0,4603;0,4085;0,4328;0,6856;0,3915
OPENJPA;3;12,91;7,22;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;37,0000;58,0000;854,0000;34,0000;0,3895;0,5211;0,4458;0,7288;0,3958
OPENJPA;3;12,91;7,22;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;32,0000;46,0000;866,0000;39,0000;0,4103;0,4507;0,4295;0,7885;0,3829
OPENJPA;3;12,91;7,22;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;48,0000;194,0000;718,0000;23,0000;0,1983;0,6761;0,3067;0,8273;0,2195
OPENJPA;3;12,91;7,22;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;30,0000;43,0000;869,0000;41,0000;0,4110;0,4225;0,4167;0,8177;0,3706
OPENJPA;3;12,91;7,22;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;47,0000;186,0000;726,0000;24,0000;0,2017;0,6620;0,3092;0,8130;0,2232
OPENJPA;3;12,91;7,22;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;26,0000;886,0000;45,0000;0,5000;0,3662;0,4228;0,6688;0,3852
OPENJPA;3;12,91;7,22;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;37,0000;61,0000;851,0000;34,0000;0,3776;0,5211;0,4379;0,7271;0,3865
OPENJPA;3;12,91;7,22;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;41,0000;129,0000;783,0000;30,0000;0,2412;0,5775;0,3402;0,7628;0,2654
OPENJPA;3;12,91;7,22;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;56,0000;219,0000;693,0000;15,0000;0,2036;0,7887;0,3237;0,8167;0,2360
OPENJPA;3;12,91;7,22;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;37,0000;58,0000;854,0000;34,0000;0,3895;0,5211;0,4458;0,7997;0,3958
OPENJPA;3;12,91;7,22;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;47,0000;185,0000;727,0000;24,0000;0,2026;0,6620;0,3102;0,8164;0,2245
OPENJPA;3;12,91;7,22;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;29,0000;36,0000;876,0000;42,0000;0,4462;0,4085;0,4265;0,6845;0,3839
OPENJPA;3;12,91;7,22;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;37,0000;59,0000;853,0000;34,0000;0,3854;0,5211;0,4431;0,7282;0,3927
OPENJPA;3;12,91;7,22;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;27,0000;34,0000;878,0000;44,0000;0,4426;0,3803;0,4091;0,7914;0,3668
OPENJPA;3;12,91;7,22;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;39,0000;82,0000;830,0000;32,0000;0,3223;0,5493;0,4063;0,8373;0,3468
OPENJPA;3;12,91;7,22;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;19,0000;22,0000;890,0000;52,0000;0,4634;0,2676;0,3393;0,7450;0,3024
OPENJPA;3;12,91;7,22;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;34,0000;47,0000;865,0000;37,0000;0,4198;0,4789;0,4474;0,8436;0,4013
OPENJPA;3;12,91;7,22;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;19,0000;22,0000;890,0000;52,0000;0,4634;0,2676;0,3393;0,6217;0,3024
OPENJPA;3;12,91;7,22;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;34,0000;47,0000;865,0000;37,0000;0,4198;0,4789;0,4474;0,7137;0,4013
OPENJPA;3;12,91;7,22;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;19,0000;22,0000;890,0000;52,0000;0,4634;0,2676;0,3393;0,7450;0,3024
OPENJPA;3;12,91;7,22;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;34,0000;47,0000;865,0000;37,0000;0,4198;0,4789;0,4474;0,8436;0,4013
OPENJPA;3;12,91;7,22;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;32,0000;48,0000;864,0000;39,0000;0,4000;0,4507;0,4238;0,7407;0,3761
OPENJPA;3;12,91;7,22;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;43,0000;103,0000;809,0000;28,0000;0,2945;0,6056;0,3963;0,8310;0,3313
OPENJPA;3;12,91;7,22;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;32,0000;47,0000;865,0000;39,0000;0,4051;0,4507;0,4267;0,6996;0,3795
OPENJPA;3;12,91;7,22;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;39,0000;79,0000;833,0000;32,0000;0,3305;0,5493;0,4127;0,7313;0,3545
OPENJPA;3;12,91;7,22;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;5,0000;2,0000;910,0000;66,0000;0,7143;0,0704;0,1282;0,6484;0,1168
OPENJPA;3;12,91;7,22;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;23,0000;33,0000;879,0000;48,0000;0,4107;0,3239;0,3622;0,7888;0,3188
OPENJPA;3;12,91;7,22;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;41,0000;95,0000;817,0000;30,0000;0,3015;0,5775;0,3961;0,7411;0,3328
OPENJPA;3;12,91;7,22;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;52,0000;210,0000;702,0000;19,0000;0,1985;0,7324;0,3123;0,7984;0,2241
OPENJPA;3;12,91;7,22;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;41,0000;95,0000;817,0000;30,0000;0,3015;0,5775;0,3961;0,7366;0,3328
OPENJPA;3;12,91;7,22;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;52,0000;210,0000;702,0000;19,0000;0,1985;0,7324;0,3123;0,7511;0,2241
OPENJPA;3;12,91;7,22;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;50,0000;229,0000;683,0000;21,0000;0,1792;0,7042;0,2857;0,7266;0,1928
OPENJPA;3;12,91;7,22;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;60,0000;317,0000;595,0000;11,0000;0,1592;0,8451;0,2679;0,7427;0,1665
OPENJPA;3;12,91;7,22;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;26,0000;42,0000;870,0000;45,0000;0,3824;0,3662;0,3741;0,7667;0,3265
OPENJPA;3;12,91;7,22;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;37,0000;54,0000;858,0000;34,0000;0,4066;0,5211;0,4568;0,8497;0,4088
OPENJPA;3;12,91;7,22;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;42,0000;870,0000;45,0000;0,3824;0,3662;0,3741;0,6601;0,3265
OPENJPA;3;12,91;7,22;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;37,0000;54,0000;858,0000;34,0000;0,4066;0,5211;0,4568;0,7310;0,4088
OPENJPA;3;12,91;7,22;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;5,0000;13,0000;899,0000;66,0000;0,2778;0,0704;0,1124;0,6380;0,0856
OPENJPA;3;12,91;7,22;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;20,0000;32,0000;880,0000;51,0000;0,3846;0,2817;0,3252;0,7391;0,2813
OPENJPA;4;11,47;7,58;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;24,0000;19,0000;895,0000;51,0000;0,5581;0,3200;0,4068;0,8697;0,3721
OPENJPA;4;11,47;7,58;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;33,0000;18,0000;896,0000;42,0000;0,6471;0,4400;0,5238;0,8879;0,4927
OPENJPA;4;11,47;7,58;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;1,0000;913,0000;73,0000;0,6667;0,0267;0,0513;0,5128;0,0457
OPENJPA;4;11,47;7,58;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;2,0000;912,0000;66,0000;0,8182;0,1200;0,2093;0,5589;0,1937
OPENJPA;4;11,47;7,58;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;914,0000;75,0000;NaN;0,0000;NaN;0,8619;0,0000
OPENJPA;4;11,47;7,58;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;2,0000;0,0000;914,0000;73,0000;1,0000;0,0267;0,0519;0,8769;0,0482
OPENJPA;4;11,47;7,58;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;30,0000;38,0000;876,0000;45,0000;0,4412;0,4000;0,4196;0,8623;0,3745
OPENJPA;4;11,47;7,58;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;47,0000;76,0000;838,0000;28,0000;0,3821;0,6267;0,4747;0,8870;0,4201
OPENJPA;4;11,47;7,58;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;7,0000;907,0000;66,0000;0,5625;0,1200;0,1978;0,5562;0,1758
OPENJPA;4;11,47;7,58;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;28,0000;21,0000;893,0000;47,0000;0,5714;0,3733;0,4516;0,6752;0,4167
OPENJPA;4;11,47;7,58;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;914,0000;75,0000;NaN;0,0000;NaN;0,7069;0,0000
OPENJPA;4;11,47;7,58;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;9,0000;16,0000;898,0000;66,0000;0,3600;0,1200;0,1800;0,6970;0,1477
OPENJPA;4;11,47;7,58;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;41,0000;57,0000;857,0000;34,0000;0,4184;0,5467;0,4740;0,8671;0,4245
OPENJPA;4;11,47;7,58;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;57,0000;177,0000;737,0000;18,0000;0,2436;0,7600;0,3689;0,8501;0,2870
OPENJPA;4;11,47;7,58;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;11,0000;15,0000;899,0000;64,0000;0,4231;0,1467;0,2178;0,5651;0,1860
OPENJPA;4;11,47;7,58;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;31,0000;45,0000;869,0000;44,0000;0,4079;0,4133;0,4106;0,6820;0,3619
OPENJPA;4;11,47;7,58;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;40,0000;117,0000;797,0000;35,0000;0,2548;0,5333;0,3448;0,7819;0,2699
OPENJPA;4;11,47;7,58;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;46,0000;148,0000;766,0000;29,0000;0,2371;0,6133;0,3420;0,8111;0,2612
OPENJPA;4;11,47;7,58;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;31,0000;30,0000;884,0000;44,0000;0,5082;0,4133;0,4559;0,8779;0,4162
OPENJPA;4;11,47;7,58;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;39,0000;25,0000;889,0000;36,0000;0,6094;0,5200;0,5612;0,8776;0,5282
OPENJPA;4;11,47;7,58;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;4,0000;4,0000;910,0000;71,0000;0,5000;0,0533;0,0964;0,5245;0,0830
OPENJPA;4;11,47;7,58;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;18,0000;8,0000;906,0000;57,0000;0,6923;0,2400;0,3564;0,6156;0,3303
OPENJPA;4;11,47;7,58;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;2,0000;0,0000;914,0000;73,0000;1,0000;0,0267;0,0519;0,7526;0,0482
OPENJPA;4;11,47;7,58;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;9,0000;2,0000;912,0000;66,0000;0,8182;0,1200;0,2093;0,6891;0,1937
OPENJPA;4;11,47;7,58;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;17,0000;21,0000;893,0000;58,0000;0,4474;0,2267;0,3009;0,7649;0,2633
OPENJPA;4;11,47;7,58;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;33,0000;46,0000;868,0000;42,0000;0,4177;0,4400;0,4286;0,7690;0,3804
OPENJPA;4;11,47;7,58;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;16,0000;898,0000;59,0000;0,5000;0,2133;0,2991;0,5979;0,2658
OPENJPA;4;11,47;7,58;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;25,0000;33,0000;881,0000;50,0000;0,4310;0,3333;0,3759;0,6486;0,3317
OPENJPA;4;11,47;7,58;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;16,0000;16,0000;898,0000;59,0000;0,5000;0,2133;0,2991;0,7649;0,2658
OPENJPA;4;11,47;7,58;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;25,0000;33,0000;881,0000;50,0000;0,4310;0,3333;0,3759;0,7690;0,3317
OPENJPA;4;11,47;7,58;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;20,0000;25,0000;889,0000;55,0000;0,4444;0,2667;0,3333;0,7730;0,2931
OPENJPA;4;11,47;7,58;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;41,0000;83,0000;831,0000;34,0000;0,3306;0,5467;0,4121;0,7656;0,3507
OPENJPA;4;11,47;7,58;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;19,0000;895,0000;59,0000;0,4571;0,2133;0,2909;0,5963;0,2550
OPENJPA;4;11,47;7,58;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;30,0000;43,0000;871,0000;45,0000;0,4110;0,4000;0,4054;0,6765;0,3573
OPENJPA;4;11,47;7,58;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;20,0000;25,0000;889,0000;55,0000;0,4444;0,2667;0,3333;0,7748;0,2931
OPENJPA;4;11,47;7,58;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;41,0000;83,0000;831,0000;34,0000;0,3306;0,5467;0,4121;0,7664;0,3507
OPENJPA;4;11,47;7,58;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;18,0000;23,0000;891,0000;57,0000;0,4390;0,2400;0,3103;0,7678;0,2713
OPENJPA;4;11,47;7,58;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;41,0000;83,0000;831,0000;34,0000;0,3306;0,5467;0,4121;0,7679;0,3507
OPENJPA;4;11,47;7,58;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;16,0000;898,0000;59,0000;0,5000;0,2133;0,2991;0,5979;0,2658
OPENJPA;4;11,47;7,58;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;31,0000;46,0000;868,0000;44,0000;0,4026;0,4133;0,4079;0,6815;0,3586
OPENJPA;4;11,47;7,58;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;16,0000;18,0000;896,0000;59,0000;0,4706;0,2133;0,2936;0,7706;0,2585
OPENJPA;4;11,47;7,58;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;43,0000;104,0000;810,0000;32,0000;0,2925;0,5733;0,3874;0,7743;0,3190
OPENJPA;4;11,47;7,58;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;22,0000;25,0000;889,0000;53,0000;0,4681;0,2933;0,3607;0,7837;0,3210
OPENJPA;4;11,47;7,58;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;41,0000;89,0000;825,0000;34,0000;0,3154;0,5467;0,4000;0,7655;0,3362
OPENJPA;4;11,47;7,58;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;17,0000;20,0000;894,0000;58,0000;0,4595;0,2267;0,3036;0,6024;0,2668
OPENJPA;4;11,47;7,58;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;33,0000;46,0000;868,0000;42,0000;0,4177;0,4400;0,4286;0,6948;0,3804
OPENJPA;4;11,47;7,58;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;15,0000;16,0000;898,0000;60,0000;0,4839;0,2000;0,2830;0,7915;0,2497
OPENJPA;4;11,47;7,58;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;34,0000;50,0000;864,0000;41,0000;0,4048;0,4533;0,4277;0,7699;0,3778
OPENJPA;4;11,47;7,58;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;24,0000;41,0000;873,0000;51,0000;0,3692;0,3200;0,3429;0,7075;0,2931
