dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
OPENJPA;2;9,69;16,92;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;14,0000;3,0000;827,0000;155,0000;0,8235;0,0828;0,1505;0,4172;0,1234
OPENJPA;2;9,69;16,92;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;57,0000;27,0000;803,0000;112,0000;0,6786;0,3373;0,4506;0,6683;0,3811
OPENJPA;2;9,69;16,92;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;23,0000;28,0000;802,0000;146,0000;0,4510;0,1361;0,2091;0,5512;0,1418
OPENJPA;2;9,69;16,92;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;124,0000;155,0000;675,0000;45,0000;0,4444;0,7337;0,5536;0,7735;0,4344
OPENJPA;2;9,69;16,92;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;23,0000;28,0000;802,0000;146,0000;0,4510;0,1361;0,2091;0,5512;0,1418
OPENJPA;2;9,69;16,92;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;124,0000;155,0000;675,0000;45,0000;0,4444;0,7337;0,5536;0,7735;0,4344
OPENJPA;2;9,69;16,92;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;56,0000;28,0000;802,0000;113,0000;0,6667;0,3314;0,4427;0,6490;0,3722
OPENJPA;2;9,69;16,92;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;109,0000;111,0000;719,0000;60,0000;0,4955;0,6450;0,5604;0,7600;0,4564
OPENJPA;2;9,69;16,92;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;169,0000;829,0000;1,0000;0,0000;0,1693;1,0000;0,2896;0,5006;0,0004
OPENJPA;2;9,69;16,92;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;107,0000;106,0000;724,0000;62,0000;0,5023;0,6331;0,5602;0,7527;0,4579
OPENJPA;2;9,69;16,92;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;169,0000;829,0000;1,0000;0,0000;0,1693;1,0000;0,2896;0,5006;0,0004
OPENJPA;2;9,69;16,92;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;107,0000;106,0000;724,0000;62,0000;0,5023;0,6331;0,5602;0,7527;0,4579
OPENJPA;2;9,69;16,92;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;105,0000;82,0000;748,0000;64,0000;0,5615;0,6213;0,5899;0,7041;0,5012
OPENJPA;2;9,69;16,92;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;50,0000;39,0000;791,0000;119,0000;0,5618;0,2959;0,3876;0,7038;0,3067
OPENJPA;3;12,19;7,20;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;17,0000;19,0000;909,0000;55,0000;0,4722;0,2361;0,3148;0,9059;0,2803
OPENJPA;3;12,19;7,20;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;31,0000;38,0000;890,0000;41,0000;0,4493;0,4306;0,4397;0,8900;0,3972
OPENJPA;3;12,19;7,20;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;928,0000;72,0000;NaN;0,0000;NaN;0,5000;0,0000
OPENJPA;3;12,19;7,20;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;2,0000;1,0000;927,0000;70,0000;0,6667;0,0278;0,0533;0,5134;0,0478
OPENJPA;3;12,19;7,20;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;0,0000;928,0000;71,0000;1,0000;0,0139;0,0274;0,8941;0,0255
OPENJPA;3;12,19;7,20;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;928,0000;72,0000;NaN;0,0000;NaN;0,8811;0,0000
OPENJPA;3;12,19;7,20;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;40,0000;54,0000;874,0000;32,0000;0,4255;0,5556;0,4819;0,9049;0,4359
OPENJPA;3;12,19;7,20;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;56,0000;113,0000;815,0000;16,0000;0,3314;0,7778;0,4647;0,8848;0,4046
OPENJPA;3;12,19;7,20;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;3,0000;925,0000;70,0000;0,4000;0,0278;0,0519;0,5123;0,0430
OPENJPA;3;12,19;7,20;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;31,0000;44,0000;884,0000;41,0000;0,4133;0,4306;0,4218;0,6916;0,3759
OPENJPA;3;12,19;7,20;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;1,0000;927,0000;72,0000;0,0000;0,0000;0,0000;0,7093;-0,0020
OPENJPA;3;12,19;7,20;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;4,0000;13,0000;915,0000;68,0000;0,2353;0,0556;0,0899;0,6535;0,0641
OPENJPA;3;12,19;7,20;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;50,0000;125,0000;803,0000;22,0000;0,2857;0,6944;0,4049;0,8790;0,3372
OPENJPA;3;12,19;7,20;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;65,0000;263,0000;665,0000;7,0000;0,1982;0,9028;0,3250;0,8876;0,2346
OPENJPA;3;12,19;7,20;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;11,0000;9,0000;919,0000;61,0000;0,5500;0,1528;0,2391;0,5715;0,2145
OPENJPA;3;12,19;7,20;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;38,0000;72,0000;856,0000;34,0000;0,3455;0,5278;0,4176;0,7251;0,3621
OPENJPA;3;12,19;7,20;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;28,0000;30,0000;898,0000;44,0000;0,4828;0,3889;0,4308;0,8642;0,3917
OPENJPA;3;12,19;7,20;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;59,0000;388,0000;540,0000;13,0000;0,1320;0,8194;0,2274;0,7120;0,1180
OPENJPA;3;12,19;7,20;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;35,0000;49,0000;879,0000;37,0000;0,4167;0,4861;0,4487;0,9020;0,4024
OPENJPA;3;12,19;7,20;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;33,0000;58,0000;870,0000;39,0000;0,3626;0,4583;0,4049;0,8914;0,3529
OPENJPA;3;12,19;7,20;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;3,0000;925,0000;71,0000;0,2500;0,0139;0,0263;0,5053;0,0189
OPENJPA;3;12,19;7,20;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;13,0000;11,0000;917,0000;59,0000;0,5417;0,1806;0,2708;0,5844;0,2436
OPENJPA;3;12,19;7,20;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;928,0000;72,0000;NaN;0,0000;NaN;0,8184;0,0000
OPENJPA;3;12,19;7,20;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;4,0000;6,0000;922,0000;68,0000;0,4000;0,0556;0,0976;0,7126;0,0814
OPENJPA;3;12,19;7,20;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;29,0000;45,0000;883,0000;43,0000;0,3919;0,4028;0,3973;0,7932;0,3498
OPENJPA;3;12,19;7,20;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;38,0000;71,0000;857,0000;34,0000;0,3486;0,5278;0,4199;0,8100;0,3648
OPENJPA;3;12,19;7,20;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;23,0000;29,0000;899,0000;49,0000;0,4423;0,3194;0,3710;0,6441;0,3305
OPENJPA;3;12,19;7,20;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;30,0000;46,0000;882,0000;42,0000;0,3947;0,4167;0,4054;0,6835;0,3579
OPENJPA;3;12,19;7,20;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;23,0000;29,0000;899,0000;49,0000;0,4423;0,3194;0,3710;0,7932;0,3305
OPENJPA;3;12,19;7,20;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;30,0000;47,0000;881,0000;42,0000;0,3896;0,4167;0,4027;0,8100;0,3547
OPENJPA;3;12,19;7,20;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;31,0000;54,0000;874,0000;41,0000;0,3647;0,4306;0,3949;0,7929;0,3437
OPENJPA;3;12,19;7,20;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;48,0000;195,0000;733,0000;24,0000;0,1975;0,6667;0,3048;0,8109;0,2179
OPENJPA;3;12,19;7,20;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;38,0000;890,0000;46,0000;0,4063;0,3611;0,3824;0,6601;0,3375
OPENJPA;3;12,19;7,20;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;38,0000;71,0000;857,0000;34,0000;0,3486;0,5278;0,4199;0,7256;0,3648
OPENJPA;3;12,19;7,20;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;33,0000;72,0000;856,0000;39,0000;0,3143;0,4583;0,3729;0,7765;0,3143
OPENJPA;3;12,19;7,20;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;52,0000;212,0000;716,0000;20,0000;0,1970;0,7222;0,3095;0,8256;0,2214
OPENJPA;3;12,19;7,20;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;32,0000;58,0000;870,0000;40,0000;0,3556;0,4444;0,3951;0,7931;0,3425
OPENJPA;3;12,19;7,20;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;48,0000;200,0000;728,0000;24,0000;0,1935;0,6667;0,3000;0,8171;0,2121
OPENJPA;3;12,19;7,20;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;30,0000;45,0000;883,0000;42,0000;0,4000;0,4167;0,4082;0,6841;0,3612
OPENJPA;3;12,19;7,20;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;38,0000;73,0000;855,0000;34,0000;0,3423;0,5278;0,4153;0,7246;0,3593
OPENJPA;3;12,19;7,20;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;9,0000;6,0000;922,0000;63,0000;0,6000;0,1250;0,2069;0,8204;0,1867
OPENJPA;3;12,19;7,20;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;64,0000;456,0000;472,0000;8,0000;0,1231;0,8889;0,2162;0,8105;0,1027
OPENJPA;3;12,19;7,20;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;38,0000;71,0000;857,0000;34,0000;0,3486;0,5278;0,4199;0,7967;0,3648
OPENJPA;3;12,19;7,20;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;48,0000;194,0000;734,0000;24,0000;0,1983;0,6667;0,3057;0,8109;0,2191
OPENJPA;3;12,19;7,20;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;29,0000;48,0000;880,0000;43,0000;0,3766;0,4028;0,3893;0,6755;0,3402
OPENJPA;3;12,19;7,20;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;38,0000;70,0000;858,0000;34,0000;0,3519;0,5278;0,4222;0,7262;0,3676
OPENJPA;3;12,19;7,20;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;28,0000;44,0000;884,0000;44,0000;0,3889;0,3889;0,3889;0,7889;0,3415
OPENJPA;3;12,19;7,20;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;40,0000;89,0000;839,0000;32,0000;0,3101;0,5556;0,3980;0,8395;0,3367
OPENJPA;3;12,19;7,20;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;18,0000;30,0000;898,0000;54,0000;0,3750;0,2500;0,3000;0,7268;0,2572
OPENJPA;3;12,19;7,20;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;32,0000;51,0000;877,0000;40,0000;0,3855;0,4444;0,4129;0,8311;0,3638
OPENJPA;3;12,19;7,20;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;18,0000;30,0000;898,0000;54,0000;0,3750;0,2500;0,3000;0,6088;0,2572
OPENJPA;3;12,19;7,20;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;32,0000;51,0000;877,0000;40,0000;0,3855;0,4444;0,4129;0,6947;0,3638
OPENJPA;3;12,19;7,20;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;18,0000;30,0000;898,0000;54,0000;0,3750;0,2500;0,3000;0,7268;0,2572
OPENJPA;3;12,19;7,20;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;32,0000;51,0000;877,0000;40,0000;0,3855;0,4444;0,4129;0,8311;0,3638
OPENJPA;3;12,19;7,20;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;26,0000;43,0000;885,0000;46,0000;0,3768;0,3611;0,3688;0,7287;0,3209
OPENJPA;3;12,19;7,20;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;45,0000;109,0000;819,0000;27,0000;0,2922;0,6250;0,3982;0,8328;0,3328
OPENJPA;3;12,19;7,20;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;43,0000;885,0000;46,0000;0,3768;0,3611;0,3688;0,6574;0,3209
OPENJPA;3;12,19;7,20;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;40,0000;86,0000;842,0000;32,0000;0,3175;0,5556;0,4040;0,7314;0,3439
OPENJPA;3;12,19;7,20;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;3,0000;925,0000;70,0000;0,4000;0,0278;0,0519;0,3982;0,0430
OPENJPA;3;12,19;7,20;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;17,0000;26,0000;902,0000;55,0000;0,3953;0,2361;0,2957;0,6933;0,2556
OPENJPA;3;12,19;7,20;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;42,0000;148,0000;780,0000;30,0000;0,2211;0,5833;0,3206;0,7126;0,2414
OPENJPA;3;12,19;7,20;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;62,0000;258,0000;670,0000;10,0000;0,1938;0,8611;0,3163;0,8100;0,2253
OPENJPA;3;12,19;7,20;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;42,0000;148,0000;780,0000;30,0000;0,2211;0,5833;0,3206;0,7119;0,2414
OPENJPA;3;12,19;7,20;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;62,0000;257,0000;671,0000;10,0000;0,1944;0,8611;0,3171;0,7921;0,2262
OPENJPA;3;12,19;7,20;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;32,0000;105,0000;823,0000;40,0000;0,2336;0,4444;0,3062;0,6872;0,2339
OPENJPA;3;12,19;7,20;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;63,0000;373,0000;555,0000;9,0000;0,1445;0,8750;0,2480;0,7287;0,1420
OPENJPA;3;12,19;7,20;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;26,0000;53,0000;875,0000;46,0000;0,3291;0,3611;0,3444;0,7511;0,2910
OPENJPA;3;12,19;7,20;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;39,0000;62,0000;866,0000;33,0000;0,3861;0,5417;0,4509;0,8472;0,4005
OPENJPA;3;12,19;7,20;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;53,0000;875,0000;46,0000;0,3291;0,3611;0,3444;0,6520;0,2910
OPENJPA;3;12,19;7,20;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;39,0000;62,0000;866,0000;33,0000;0,3861;0,5417;0,4509;0,7374;0,4005
OPENJPA;3;12,19;7,20;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;25,0000;903,0000;66,0000;0,1935;0,0833;0,1165;0,5837;0,0765
OPENJPA;3;12,19;7,20;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;11,0000;17,0000;911,0000;61,0000;0,3929;0,1528;0,2200;0,7113;0,1872
OPENJPA;4;10,91;6,57;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;22,0000;33,0000;906,0000;44,0000;0,4000;0,3333;0,3636;0,8407;0,3232
OPENJPA;4;10,91;6,57;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;28,0000;18,0000;921,0000;38,0000;0,6087;0,4242;0,5000;0,8993;0,4715
OPENJPA;4;10,91;6,57;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;939,0000;66,0000;NaN;0,0000;NaN;0,5000;0,0000
OPENJPA;4;10,91;6,57;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;1,0000;938,0000;62,0000;0,8000;0,0606;0,1127;0,5298;0,1044
OPENJPA;4;10,91;6,57;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;939,0000;66,0000;NaN;0,0000;NaN;0,8369;0,0000
OPENJPA;4;10,91;6,57;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;939,0000;66,0000;NaN;0,0000;NaN;0,8857;0,0000
OPENJPA;4;10,91;6,57;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;28,0000;50,0000;889,0000;38,0000;0,3590;0,4242;0,3889;0,8454;0,3421
OPENJPA;4;10,91;6,57;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;38,0000;77,0000;862,0000;28,0000;0,3304;0,5758;0,4199;0,8829;0,3671
OPENJPA;4;10,91;6,57;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;7,0000;11,0000;928,0000;59,0000;0,3889;0,1061;0,1667;0,5472;0,1425
OPENJPA;4;10,91;6,57;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;26,0000;22,0000;917,0000;40,0000;0,5417;0,3939;0,4561;0,6853;0,4243
OPENJPA;4;10,91;6,57;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;1,0000;938,0000;65,0000;0,5000;0,0152;0,0294;0,6713;0,0256
OPENJPA;4;10,91;6,57;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;11,0000;8,0000;931,0000;55,0000;0,5789;0,1667;0,2588;0,7239;0,2364
OPENJPA;4;10,91;6,57;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;37,0000;75,0000;864,0000;29,0000;0,3304;0,5606;0,4157;0,8594;0,3631
OPENJPA;4;10,91;6,57;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;53,0000;168,0000;771,0000;13,0000;0,2398;0,8030;0,3693;0,8677;0,2984
OPENJPA;4;10,91;6,57;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;13,0000;30,0000;909,0000;53,0000;0,3023;0,1970;0,2385;0,5825;0,1969
OPENJPA;4;10,91;6,57;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;28,0000;46,0000;893,0000;38,0000;0,3784;0,4242;0,4000;0,6876;0,3552
OPENJPA;4;10,91;6,57;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;30,0000;58,0000;881,0000;36,0000;0,3409;0,4545;0,3896;0,7568;0,3401
OPENJPA;4;10,91;6,57;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;39,0000;120,0000;819,0000;27,0000;0,2453;0,5909;0,3467;0,8220;0,2798
OPENJPA;4;10,91;6,57;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;29,0000;41,0000;898,0000;37,0000;0,4143;0,4394;0,4265;0,8621;0,3849
OPENJPA;4;10,91;6,57;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;36,0000;24,0000;915,0000;30,0000;0,6000;0,5455;0,5714;0,9008;0,5428
OPENJPA;4;10,91;6,57;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;0,0000;939,0000;65,0000;1,0000;0,0152;0,0299;0,5076;0,0279
OPENJPA;4;10,91;6,57;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;14,0000;5,0000;934,0000;52,0000;0,7368;0,2121;0,3294;0,6034;0,3091
OPENJPA;4;10,91;6,57;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;5,0000;2,0000;937,0000;61,0000;0,7143;0,0758;0,1370;0,6819;0,1260
OPENJPA;4;10,91;6,57;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;10,0000;0,0000;939,0000;56,0000;1,0000;0,1515;0,2632;0,6929;0,2502
OPENJPA;4;10,91;6,57;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;16,0000;25,0000;914,0000;50,0000;0,3902;0,2424;0,2991;0,7521;0,2619
OPENJPA;4;10,91;6,57;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;25,0000;58,0000;881,0000;41,0000;0,3012;0,3788;0,3356;0,7309;0,2831
OPENJPA;4;10,91;6,57;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;15,0000;20,0000;919,0000;51,0000;0,4286;0,2273;0,2970;0,6030;0,2635
OPENJPA;4;10,91;6,57;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;20,0000;40,0000;899,0000;46,0000;0,3333;0,3030;0,3175;0,6302;0,2719
OPENJPA;4;10,91;6,57;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;15,0000;20,0000;919,0000;51,0000;0,4286;0,2273;0,2970;0,7521;0,2635
OPENJPA;4;10,91;6,57;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;20,0000;42,0000;897,0000;46,0000;0,3226;0,3030;0,3125;0,7309;0,2658
OPENJPA;4;10,91;6,57;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;20,0000;36,0000;903,0000;46,0000;0,3571;0,3030;0,3279;0,7431;0,2847
OPENJPA;4;10,91;6,57;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;35,0000;100,0000;839,0000;31,0000;0,2593;0,5303;0,3483;0,7339;0,2852
OPENJPA;4;10,91;6,57;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;27,0000;912,0000;50,0000;0,3721;0,2424;0,2936;0,6068;0,2550
OPENJPA;4;10,91;6,57;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;24,0000;57,0000;882,0000;42,0000;0,2963;0,3636;0,3265;0,6515;0,2740
OPENJPA;4;10,91;6,57;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;15,0000;22,0000;917,0000;51,0000;0,4054;0,2273;0,2913;0,7405;0,2562
OPENJPA;4;10,91;6,57;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;34,0000;97,0000;842,0000;32,0000;0,2595;0,5152;0,3452;0,7345;0,2825
OPENJPA;4;10,91;6,57;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;19,0000;36,0000;903,0000;47,0000;0,3455;0,2879;0,3140;0,7643;0,2705
OPENJPA;4;10,91;6,57;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;34,0000;99,0000;840,0000;32,0000;0,2556;0,5152;0,3417;0,7302;0,2784
OPENJPA;4;10,91;6,57;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;28,0000;911,0000;50,0000;0,3636;0,2424;0,2909;0,6063;0,2516
OPENJPA;4;10,91;6,57;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;25,0000;57,0000;882,0000;41,0000;0,3049;0,3788;0,3378;0,6590;0,2859
OPENJPA;4;10,91;6,57;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;17,0000;39,0000;900,0000;49,0000;0,3036;0,2576;0,2787;0,7525;0,2324
OPENJPA;4;10,91;6,57;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;32,0000;85,0000;854,0000;34,0000;0,2735;0,4848;0,3497;0,7390;0,2901
OPENJPA;4;10,91;6,57;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;20,0000;35,0000;904,0000;46,0000;0,3636;0,3030;0,3306;0,7552;0,2881
OPENJPA;4;10,91;6,57;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;35,0000;106,0000;833,0000;31,0000;0,2482;0,5303;0,3382;0,7315;0,2731
OPENJPA;4;10,91;6,57;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;16,0000;25,0000;914,0000;50,0000;0,3902;0,2424;0,2991;0,6079;0,2619
OPENJPA;4;10,91;6,57;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;26,0000;58,0000;881,0000;40,0000;0,3095;0,3939;0,3467;0,6661;0,2948
OPENJPA;4;10,91;6,57;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;14,0000;20,0000;919,0000;52,0000;0,4118;0,2121;0,2800;0,7916;0,2463
OPENJPA;4;10,91;6,57;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;25,0000;57,0000;882,0000;41,0000;0,3049;0,3788;0,3378;0,7289;0,2859
