Version,File Name,size,LOC Touched,NR,Atuthors Number,Churn,AVG Churn,MAX Churn,ChangeSetSize,MAX ChangeSetSize,AVG ChangeSetSize,Age,Defective
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,364,493,2,1,493,246,493,1502,1027,751,44,true
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java,42,226,4,1,76,19,69,2871,1027,717,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,27,190,4,1,64,16,59,2871,1027,717,45,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,80,219,6,1,133,22,132,3235,1027,539,47,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,28,183,4,1,63,15,58,2871,1027,717,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java,13,129,4,1,43,10,39,2871,1027,717,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,1312,4913,24,5,1515,63,1227,3908,1027,162,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java,59,103,3,2,93,31,93,1639,1027,546,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,29,212,6,2,60,10,63,2985,1027,497,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DelegatingJoinable.java,71,131,3,2,125,41,125,1541,1027,513,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,52,129,5,1,67,13,33,43,13,8,34,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyLinkedList.java,168,594,4,1,198,49,195,2871,1027,717,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java,21,48,2,1,48,24,48,1502,1027,751,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,5,27,5,1,7,1,7,3092,1027,618,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,1220,1615,8,3,1579,197,1573,1938,1027,242,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,203,321,6,2,269,44,281,1620,1027,270,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,903,3305,11,4,1001,91,951,3347,1027,304,45,false
0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,307,1440,16,3,364,22,321,3851,1027,240,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java,5,66,4,1,10,2,7,2871,1027,717,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,6,28,4,1,8,2,7,2871,1027,717,45,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,66,211,6,1,105,17,121,3235,1027,539,47,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,19,223,8,1,71,8,76,3773,1027,471,47,false
0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,11,93,5,1,17,3,14,3092,1027,618,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java,12,18,2,2,18,9,18,142,140,71,36,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,36,187,6,2,47,7,40,3350,1027,558,45,false
0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,11,16,3,1,14,4,14,1723,1027,574,44,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BooleanValue.java,34,111,6,1,67,11,70,3235,1027,539,47,false
0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java,65,91,3,3,81,27,86,139,78,46,37,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayValueHandler.java,33,63,2,1,63,31,63,1502,1027,751,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,36,160,2,1,160,80,160,1502,1027,751,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,48,224,5,2,82,16,68,2960,1027,592,45,false
0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java,10,15,3,1,13,4,13,1723,1027,574,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,28,108,4,1,36,9,33,2871,1027,717,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java,34,58,2,1,58,29,58,1502,1027,751,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java,253,365,2,1,365,182,365,1502,1027,751,44,true
0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,6,10,3,1,8,2,8,1723,1027,574,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCData.java,238,911,5,2,267,53,251,3008,1027,601,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java,93,137,3,1,135,45,135,1723,1027,574,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,9,13,2,1,13,6,13,1502,1027,751,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,214,309,5,2,267,53,276,1684,1027,336,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Any.java,10,14,2,1,14,7,14,1502,1027,751,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java,50,223,8,3,63,7,48,2885,1027,360,45,true
0,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,55,102,7,4,66,9,33,1332,1027,190,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java,73,246,7,2,94,13,116,1865,1027,266,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,13,117,4,1,39,9,35,2871,1027,717,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,42,241,6,2,79,13,70,3435,1027,572,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,120,155,4,2,149,37,148,1608,1027,402,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/util/LongId.java,31,128,4,1,42,10,42,2871,1027,717,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java,14,21,3,2,19,6,19,1528,1027,509,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo.java,115,179,4,2,173,43,173,1530,1027,382,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java,24,164,5,2,54,10,48,2960,1027,592,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,104,166,4,2,154,38,144,1532,1027,383,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,1732,6881,21,5,2319,110,2084,3685,1027,175,45,true
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,5,77,6,1,45,7,46,3235,1027,539,47,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java,37,69,2,1,69,34,69,1502,1027,751,44,true
0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,234,806,8,4,264,33,213,2960,1027,370,45,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,9,128,7,1,20,2,34,3368,1027,481,53,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/event/JMSRemoteCommitProvider.java,193,816,7,1,226,32,208,3571,1027,510,45,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,452,944,11,1,792,72,763,4557,1027,414,47,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,5,94,5,2,30,6,27,2896,1027,579,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,182,214,5,2,210,42,200,1936,1027,387,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java,413,613,4,2,607,151,608,1566,1027,391,44,true
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java,24,151,5,2,55,11,45,2960,1027,592,45,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,109,291,9,2,159,17,152,3323,1027,369,47,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java,63,167,6,1,107,17,109,3235,1027,539,47,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java,126,182,3,2,180,60,151,1526,1027,508,44,false
0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,11,105,5,1,35,7,32,3092,1027,618,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,429,542,4,1,534,133,536,1744,1027,436,44,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,39,160,6,1,76,12,83,3235,1027,539,47,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolver.java,7,41,5,1,9,1,10,3092,1027,618,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,37,217,5,2,71,14,67,2896,1027,579,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,1032,1550,5,2,1520,304,1523,1576,1027,315,44,true
0,openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java,7,36,4,1,10,2,9,2871,1027,717,45,true
0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/SeqValue.java,19,71,4,1,23,5,21,2871,1027,717,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java,178,628,8,3,202,25,191,3510,1027,438,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java,94,296,6,2,116,19,136,1822,1027,303,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java,7,79,4,1,13,3,10,2871,1027,717,45,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Distinct.java,15,42,4,2,20,5,29,1606,1027,401,44,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyCollection.java,183,251,3,2,231,77,234,1639,1027,546,44,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java,41,250,4,1,74,18,70,2871,1027,717,45,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,13,100,6,1,50,8,50,3235,1027,539,47,false
0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java,60,73,3,1,73,24,66,1590,1027,530,44,false
0,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,11,116,7,1,38,5,44,3368,1027,481,53,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEventManager.java,84,349,5,1,97,19,92,3092,1027,618,45,false
0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,118,581,8,2,161,20,168,3186,1027,398,45,false
