dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
BOOKKEEPER;2;39,65;33,44;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;81,0000;63,0000;144,0000;23,0000;0,5625;0,7788;0,6532;0,7461;0,4331
BOOKKEEPER;2;39,65;33,44;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;78,0000;75,0000;132,0000;26,0000;0,5098;0,7500;0,6070;0,6938;0,3470
BOOKKEEPER;2;39,65;33,44;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;81,0000;63,0000;144,0000;23,0000;0,5625;0,7788;0,6532;0,7372;0,4331
BOOKKEEPER;2;39,65;33,44;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;67,0000;40,0000;167,0000;37,0000;0,6262;0,6442;0,6351;0,7217;0,4478
BOOKKEEPER;2;39,65;33,44;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;41,0000;17,0000;190,0000;63,0000;0,7069;0,3942;0,5062;0,6716;0,3507
BOOKKEEPER;2;39,65;33,44;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;81,0000;73,0000;134,0000;23,0000;0,5260;0,7788;0,6279;0,7264;0,3807
BOOKKEEPER;2;39,65;33,44;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;82,0000;71,0000;136,0000;22,0000;0,5359;0,7885;0,6381;0,7232;0,3987
BOOKKEEPER;2;39,65;33,44;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;81,0000;73,0000;134,0000;23,0000;0,5260;0,7788;0,6279;0,7131;0,3807
BOOKKEEPER;2;39,65;33,44;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;82,0000;71,0000;136,0000;22,0000;0,5359;0,7885;0,6381;0,7227;0,3987
BOOKKEEPER;2;39,65;33,44;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;75,0000;56,0000;151,0000;29,0000;0,5725;0,7212;0,6383;0,7279;0,4233
BOOKKEEPER;2;39,65;33,44;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;79,0000;40,0000;167,0000;25,0000;0,6639;0,7596;0,7085;0,7777;0,5468
BOOKKEEPER;2;39,65;33,44;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;75,0000;63,0000;144,0000;29,0000;0,5435;0,7212;0,6198;0,7259;0,3855
BOOKKEEPER;2;39,65;33,44;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;79,0000;59,0000;148,0000;25,0000;0,5725;0,7596;0,6529;0,7466;0,4389
BOOKKEEPER;2;39,65;33,44;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;75,0000;63,0000;144,0000;29,0000;0,5435;0,7212;0,6198;0,7084;0,3855
BOOKKEEPER;2;39,65;33,44;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;79,0000;59,0000;148,0000;25,0000;0,5725;0,7596;0,6529;0,7373;0,4389
BOOKKEEPER;2;39,65;33,44;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;51,0000;38,0000;169,0000;53,0000;0,5730;0,4904;0,5285;0,7012;0,3182
BOOKKEEPER;2;39,65;33,44;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;30,0000;8,0000;199,0000;74,0000;0,7895;0,2885;0,4225;0,6952;0,2967
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;8,0000;273,0000;26,0000;0,2727;0,1034;0,1500;0,6830;0,1039
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;5,0000;11,0000;270,0000;24,0000;0,3125;0,1724;0,2222;0,7776;0,1668
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,8003;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,8002;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;4,0000;14,0000;267,0000;25,0000;0,2222;0,1379;0,1702;0,6719;0,1062
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;7,0000;18,0000;263,0000;22,0000;0,2800;0,2414;0,2593;0,7849;0,1890
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;1,0000;4,0000;277,0000;28,0000;0,2000;0,0345;0,0588;0,5101;0,0322
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5499;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;0,0000;1,0000;280,0000;29,0000;0,0000;0,0000;0,0000;0,7649;-0,0063
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;7,0000;274,0000;26,0000;0,3000;0,1034;0,1538;0,6681;0,1112
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;17,0000;264,0000;25,0000;0,1905;0,1379;0,1600;0,7571;0,0884
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;1,0000;280,0000;28,0000;0,5000;0,0345;0,0645;0,8767;0,0531
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;9,0000;32,0000;249,0000;20,0000;0,2195;0,3103;0,2571;0,8199;0,1657
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;3,0000;7,0000;274,0000;26,0000;0,3000;0,1034;0,1538;0,6995;0,1112
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;5,0000;11,0000;270,0000;24,0000;0,3125;0,1724;0,2222;0,7677;0,1668
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5000;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,5366;0,0000
BOOKKEEPER;3;36,92;9,35;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;0,0000;0,0000;281,0000;29,0000;NaN;0,0000;NaN;0,7561;0,0000
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;8,0000;6,0000;275,0000;21,0000;0,5714;0,2759;0,3721;0,8383;0,3314
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;13,0000;14,0000;267,0000;16,0000;0,4815;0,4483;0,4643;0,8199;0,4112
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;8,0000;6,0000;275,0000;21,0000;0,5714;0,2759;0,3721;0,6273;0,3314
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;10,0000;9,0000;272,0000;19,0000;0,5263;0,3448;0,4167;0,6564;0,3700
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;8,0000;6,0000;275,0000;21,0000;0,5714;0,2759;0,3721;0,8383;0,3314
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;10,0000;9,0000;272,0000;19,0000;0,5263;0,3448;0,4167;0,8199;0,3700
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;7,0000;274,0000;20,0000;0,5625;0,3103;0,4000;0,8510;0,3572
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;14,0000;21,0000;260,0000;15,0000;0,4000;0,4828;0,4375;0,8146;0,3734
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;7,0000;274,0000;20,0000;0,5625;0,3103;0,4000;0,6427;0,3572
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;13,0000;14,0000;267,0000;16,0000;0,4815;0,4483;0,4643;0,6992;0,4112
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;6,0000;7,0000;274,0000;23,0000;0,4615;0,2069;0,2857;0,8632;0,2418
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;19,0000;33,0000;248,0000;10,0000;0,3654;0,6552;0,4691;0,8500;0,3967
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;8,0000;7,0000;274,0000;21,0000;0,5333;0,2759;0,3636;0,8247;0,3203
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;15,0000;16,0000;265,0000;14,0000;0,4839;0,5172;0,5000;0,8194;0,4465
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;6,0000;6,0000;275,0000;23,0000;0,5000;0,2069;0,2927;0,5928;0,2517
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;13,0000;12,0000;269,0000;16,0000;0,5200;0,4483;0,4815;0,7028;0,4323
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;9,0000;7,0000;274,0000;20,0000;0,5625;0,3103;0,4000;0,8785;0,3572
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;19,0000;39,0000;242,0000;10,0000;0,3276;0,6552;0,4368;0,8516;0,3565
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;9,0000;7,0000;274,0000;20,0000;0,5625;0,3103;0,4000;0,8383;0,3572
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;13,0000;16,0000;265,0000;16,0000;0,4483;0,4483;0,4483;0,8151;0,3913
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;8,0000;7,0000;274,0000;21,0000;0,5333;0,2759;0,3636;0,6255;0,3203
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;12,0000;10,0000;271,0000;17,0000;0,5455;0,4138;0,4706;0,6891;0,4241
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;6,0000;275,0000;23,0000;0,5000;0,2069;0,2927;0,8702;0,2517
BOOKKEEPER;3;36,92;9,35;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;16,0000;19,0000;262,0000;13,0000;0,4571;0,5517;0,5000;0,8450;0,4430
BOOKKEEPER;3;36,92;9,35;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;6,0000;12,0000;269,0000;23,0000;0,3333;0,2069;0,2553;0,6128;0,1978
BOOKKEEPER;3;36,92;9,35;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;6,0000;15,0000;266,0000;23,0000;0,2857;0,2069;0,2400;0,7090;0,1752
BOOKKEEPER;3;36,92;9,35;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;6,0000;12,0000;269,0000;23,0000;0,3333;0,2069;0,2553;0,5821;0,1978
BOOKKEEPER;3;36,92;9,35;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;15,0000;266,0000;23,0000;0,2857;0,2069;0,2400;0,5768;0,1752
BOOKKEEPER;3;36,92;9,35;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;6,0000;12,0000;269,0000;23,0000;0,3333;0,2069;0,2553;0,6128;0,1978
BOOKKEEPER;3;36,92;9,35;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;6,0000;15,0000;266,0000;23,0000;0,2857;0,2069;0,2400;0,7090;0,1752
BOOKKEEPER;3;36,92;9,35;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;9,0000;66,0000;215,0000;20,0000;0,1200;0,3103;0,1731;0,6033;0,0441
BOOKKEEPER;3;36,92;9,35;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;6,0000;14,0000;267,0000;23,0000;0,3000;0,2069;0,2449;0,6247;0,1825
BOOKKEEPER;3;36,92;9,35;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;59,0000;222,0000;20,0000;0,1324;0,3103;0,1856;0,5502;0,0626
BOOKKEEPER;3;36,92;9,35;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;14,0000;267,0000;23,0000;0,3000;0,2069;0,2449;0,5785;0,1825
BOOKKEEPER;3;36,92;9,35;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;6,0000;7,0000;274,0000;23,0000;0,4615;0,2069;0,2857;0,6501;0,2418
BOOKKEEPER;3;36,92;9,35;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;6,0000;2,0000;279,0000;23,0000;0,7500;0,2069;0,3243;0,6966;0,2958
BOOKKEEPER;3;36,92;9,35;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;8,0000;62,0000;219,0000;21,0000;0,1143;0,2759;0,1616;0,5290;0,0338
BOOKKEEPER;3;36,92;9,35;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;6,0000;27,0000;254,0000;23,0000;0,1818;0,2069;0,1935;0,6628;0,1044
BOOKKEEPER;3;36,92;9,35;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;8,0000;62,0000;219,0000;21,0000;0,1143;0,2759;0,1616;0,5276;0,0338
BOOKKEEPER;3;36,92;9,35;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;27,0000;254,0000;23,0000;0,1818;0,2069;0,1935;0,5554;0,1044
BOOKKEEPER;3;36,92;9,35;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;8,0000;19,0000;262,0000;21,0000;0,2963;0,2759;0,2857;0,6069;0,2149
BOOKKEEPER;3;36,92;9,35;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;11,0000;13,0000;268,0000;18,0000;0,4583;0,3793;0,4151;0,6687;0,3610
BOOKKEEPER;3;36,92;9,35;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;9,0000;14,0000;267,0000;20,0000;0,3913;0,3103;0,3462;0,6550;0,2872
BOOKKEEPER;3;36,92;9,35;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;6,0000;15,0000;266,0000;23,0000;0,2857;0,2069;0,2400;0,7090;0,1752
BOOKKEEPER;3;36,92;9,35;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;9,0000;14,0000;267,0000;20,0000;0,3913;0,3103;0,3462;0,6303;0,2872
BOOKKEEPER;3;36,92;9,35;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;15,0000;266,0000;23,0000;0,2857;0,2069;0,2400;0,5768;0,1752
BOOKKEEPER;3;36,92;9,35;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;6,0000;7,0000;274,0000;23,0000;0,4615;0,2069;0,2857;0,4772;0,2418
BOOKKEEPER;3;36,92;9,35;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;1,0000;1,0000;280,0000;28,0000;0,5000;0,0345;0,0645;0,6173;0,0531
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;19,0000;18,0000;267,0000;8,0000;0,5135;0,7037;0,5938;0,9522;0,5486
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;20,0000;15,0000;270,0000;7,0000;0,5714;0,7407;0,6452;0,9601;0,6067
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;2,0000;283,0000;27,0000;0,0000;0,0000;0,0000;0,4965;-0,0121
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;4,0000;1,0000;284,0000;23,0000;0,8000;0,1481;0,2500;0,5723;0,2292
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;5,0000;2,0000;283,0000;22,0000;0,7143;0,1852;0,2941;0,9611;0,2680
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;8,0000;4,0000;281,0000;19,0000;0,6667;0,2963;0,4103;0,9628;0,3771
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;24,0000;21,0000;264,0000;3,0000;0,5333;0,8889;0,6667;0,9498;0,6262
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;21,0000;24,0000;261,0000;6,0000;0,4667;0,7778;0,5833;0,9425;0,5328
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;6,0000;10,0000;275,0000;21,0000;0,3750;0,2222;0,2791;0,5936;0,2294
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;9,0000;7,0000;278,0000;18,0000;0,5625;0,3333;0,4186;0,6544;0,3786
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;4,0000;1,0000;284,0000;23,0000;0,8000;0,1481;0,2500;0,9427;0,2292
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;12,0000;15,0000;270,0000;15,0000;0,4444;0,4444;0,4444;0,9001;0,3918
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;24,0000;28,0000;257,0000;3,0000;0,4615;0,8889;0,6076;0,9376;0,5571
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;24,0000;28,0000;257,0000;3,0000;0,4615;0,8889;0,6076;0,9458;0,5571
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;5,0000;280,0000;24,0000;0,3750;0,1111;0,1714;0,5468;0,1373
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;10,0000;5,0000;280,0000;17,0000;0,6667;0,3704;0,4762;0,6764;0,4417
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;23,0000;22,0000;263,0000;4,0000;0,5111;0,8519;0,6389;0,9648;0,5951
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;24,0000;65,0000;220,0000;3,0000;0,2697;0,8889;0,4138;0,9314;0,3240
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;24,0000;21,0000;264,0000;3,0000;0,5333;0,8889;0,6667;0,9619;0,6262
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;20,0000;19,0000;266,0000;7,0000;0,5128;0,7407;0,6061;0,9650;0,5612
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;0,0000;1,0000;284,0000;27,0000;0,0000;0,0000;0,0000;0,4982;-0,0062
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;8,0000;1,0000;284,0000;19,0000;0,8889;0,2963;0,4444;0,6464;0,4193
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;12,0000;5,0000;280,0000;15,0000;0,7059;0,4444;0,5455;0,9356;0,5129
BOOKKEEPER;4;28,52;8,65;RANDOMFOREST;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;10,0000;8,0000;277,0000;17,0000;0,5556;0,3704;0,4444;0,9221;0,4031
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;1,0000;2,0000;283,0000;26,0000;0,3333;0,0370;0,0667;0,8682;0,0502
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;4,0000;4,0000;281,0000;23,0000;0,5000;0,1481;0,2286;0,8187;0,1968
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;1,0000;1,0000;284,0000;26,0000;0,5000;0,0370;0,0690;0,5168;0,0577
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;2,0000;2,0000;283,0000;25,0000;0,5000;0,0741;0,1290;0,5335;0,1091
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;1,0000;1,0000;284,0000;26,0000;0,5000;0,0370;0,0690;0,8682;0,0577
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;2,0000;3,0000;282,0000;25,0000;0,4000;0,0741;0,1250;0,8187;0,1007
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;3,0000;8,0000;277,0000;24,0000;0,2727;0,1111;0,1579;0,8536;0,1135
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;8,0000;12,0000;273,0000;19,0000;0,4000;0,2963;0,3404;0,8197;0,2880
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;3,0000;6,0000;279,0000;24,0000;0,3333;0,1111;0,1667;0,5450;0,1290
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;6,0000;8,0000;277,0000;21,0000;0,4286;0,2222;0,2927;0,5971;0,2483
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;1,0000;284,0000;25,0000;0,6667;0,0741;0,1333;0,8641;0,1181
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;10,0000;12,0000;273,0000;17,0000;0,4545;0,3704;0,4082;0,8441;0,3583
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;2,0000;5,0000;280,0000;25,0000;0,2857;0,0741;0,1176;0,8615;0,0850
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;7,0000;12,0000;273,0000;20,0000;0,3684;0,2593;0,3043;0,8190;0,2508
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;2,0000;4,0000;281,0000;25,0000;0,3333;0,0741;0,1212;0,5300;0,0927
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;5,0000;8,0000;277,0000;22,0000;0,3846;0,1852;0,2500;0,5786;0,2053
BOOKKEEPER;4;28,52;8,65;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;0,0000;2,0000;283,0000;27,0000;0,0000;0,0000;0,0000;0,8958;-0,0121
