Version,Version Name,File Name,size,LOC Touched,NR,Atuthors Number,Churn,AVG Churn,MAX Churn,ChangeSetSize,MAX ChangeSetSize,AVG ChangeSetSize,Age,Defective
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,40,16,1,3,12,12,12,12,12,12,61,true
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,37,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5808,12700,1,2,156,156,156,26,26,26,39,true
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,371,40,3,3,34,11,25,78,36,26,61,true
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,319,529,12,4,-11,0,38,86,25,7,61,true
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,91,8,1,1,-2,-2,0,11,11,11,26,true
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,53,106,2,1,106,53,53,17,11,8,0,true
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,72,6,1,3,0,0,0,11,11,11,61,true
1,release-4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,161,55,2,3,29,14,25,41,36,20,61,true
1,release-4.1.0,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,173,177,3,1,173,57,170,18,9,6,12,true
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,111,136,4,1,136,34,83,37,19,9,12,true
1,release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,6,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,21,3,1,1,1,1,1,5,5,5,26,false
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,192,204,3,2,192,64,191,26,11,8,12,true
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,79,24,2,3,20,10,21,16,11,8,61,false
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,16,0,0,1,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,23,29,2,1,23,11,24,15,9,7,11,true
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,60,60,1,1,60,60,60,7,7,7,17,false
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,55,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,18,18,1,1,18,18,18,7,7,7,4,true
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,29,202,5,3,-66,-13,28,39,11,7,61,true
1,release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,90,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,112,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,0,0,2,0,0,0,0,0,0,61,true
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,24,26,2,1,24,12,24,52,36,26,10,true
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,10,10,1,1,10,10,10,13,13,13,18,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,29,0,1,3,0,0,0,15,15,15,61,true
1,release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,10,0,0,1,0,0,0,0,0,0,61,false
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,28,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,16,16,1,1,16,16,16,9,9,9,7,true
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,7,0,0,1,0,0,0,0,0,0,61,false
1,release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,10,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,85,81,5,2,19,3,8,71,25,14,44,true
1,release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,10,0,0,2,0,0,0,0,0,0,61,false
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,120,11,3,4,9,3,8,25,14,8,61,true
1,release-4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,20,336,7,4,-160,-22,27,64,19,9,61,true
1,release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,198,70,6,3,56,9,32,37,13,6,28,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,10,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,18,2,1,2,0,0,0,78,78,78,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,11,0,0,1,0,0,0,0,0,0,41,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,21,0,0,2,0,0,0,0,0,0,49,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,105,28,3,4,22,7,11,50,29,16,92,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,170,170,2,1,170,85,150,57,31,28,15,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,10,10,1,1,10,10,10,14,14,14,3,true
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,240,250,2,2,240,120,240,98,78,49,23,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,68,3,1,4,1,1,1,17,17,17,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,20,20,1,1,20,20,20,14,14,14,30,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,21,21,1,1,21,21,21,45,45,45,29,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,29,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,63,23,2,4,13,6,12,46,29,23,92,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,30,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,509,112,7,4,32,4,23,76,40,10,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,32,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,13,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,20,20,1,1,20,20,20,16,16,16,9,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,65,81,2,1,65,32,69,20,16,10,9,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,4,0,0,1,0,0,0,0,0,0,42,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,137,9,1,4,1,1,1,17,17,17,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,7,7,1,1,7,7,7,12,12,12,1,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,6,6,1,1,6,6,6,14,14,14,30,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,32,32,1,1,32,32,32,16,16,16,9,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,304,308,9,4,136,15,87,163,45,18,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,241,253,2,2,241,120,245,60,40,30,23,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,24,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,335,9,1,1,9,9,9,8,8,8,48,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,42,0,0,3,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,35,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,7,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,73,6,1,2,0,0,0,78,78,78,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,34,0,0,2,0,0,0,0,0,0,73,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,25,25,3,1,25,8,14,29,12,9,21,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,6,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3670,3722,7,2,3670,524,1345,83,20,11,28,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,163,251,4,2,163,40,166,92,78,23,20,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,9,9,1,1,9,9,9,18,18,18,19,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,62,2,1,2,0,0,0,78,78,78,63,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,14,24,4,2,14,3,16,99,78,24,24,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,901,640,17,4,380,22,116,239,45,14,92,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,65,299,9,4,-113,-12,23,194,40,21,92,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,396,387,14,3,-31,-2,54,184,45,13,62,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,192,236,2,2,192,96,202,18,12,9,1,true
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,347,359,4,2,347,86,348,146,78,36,10,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,237,167,11,4,-31,-2,7,177,45,16,92,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,76,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,3,3,1,1,3,3,3,18,18,18,19,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,67,5,1,1,-1,-1,0,22,22,22,40,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,10,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,58,60,2,1,58,29,58,80,78,40,5,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,601,367,10,3,161,16,60,114,26,11,92,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,107,107,1,1,107,107,107,16,16,16,9,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,55,4,1,3,4,4,4,3,3,3,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,13,0,0,3,0,0,0,0,0,0,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,51,0,0,3,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,306,219,5,3,-15,-3,5,130,45,26,57,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,101,155,4,1,101,25,52,81,26,20,26,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,16,16,1,1,16,16,16,14,14,14,3,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,4,0,0,1,0,0,0,0,0,0,49,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,5,0,0,1,0,0,0,0,0,0,42,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,235,279,2,2,235,117,148,6,3,3,0,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,105,105,1,1,105,105,105,20,20,20,23,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,395,0,0,1,0,0,0,0,0,0,43,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,194,61,4,4,21,5,17,61,40,15,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,564,507,12,4,33,2,53,156,45,13,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,7,0,0,1,0,0,0,0,0,0,41,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,364,46,6,3,2,0,4,73,40,12,38,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,181,50,2,3,-22,-11,0,80,78,40,44,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,269,279,4,1,269,67,228,61,31,15,15,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,95,107,3,2,95,31,98,34,20,11,20,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,28,28,1,1,28,28,28,0,0,0,7,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,60,60,1,1,60,60,60,22,22,22,3,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,89,50,5,3,50,10,26,79,45,15,59,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,463,581,13,3,463,35,314,85,20,6,21,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,30,30,1,1,30,30,30,14,14,14,30,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,42,48,2,1,42,21,38,56,45,28,29,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,9,9,1,1,9,9,9,15,15,15,1,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,61,69,4,1,61,15,51,52,26,13,10,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,93,143,4,1,93,23,81,61,26,15,26,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,13,13,1,1,13,13,13,16,16,16,9,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,77,33,1,3,33,33,33,26,26,26,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,26,26,2,1,26,13,25,54,45,27,29,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,42,42,1,1,42,42,42,26,26,26,10,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,399,515,4,1,399,99,175,33,12,8,20,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,54,3,1,4,1,1,1,17,17,17,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,126,81,5,3,13,2,14,130,45,26,57,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,37,7,2,3,1,0,1,108,78,54,92,true
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,242,28,2,3,12,6,12,98,78,49,92,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,9,27,2,1,9,4,15,42,24,21,20,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,205,140,3,3,126,42,83,86,78,28,92,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,216,298,6,2,216,36,194,116,78,19,20,true
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,91,19,3,4,11,3,7,58,29,19,92,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,89,24,4,2,8,2,8,33,20,8,59,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,116,67,8,3,3,0,8,128,45,16,38,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,27,19,3,4,3,1,2,72,45,24,92,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,712,260,10,3,110,11,56,145,45,14,42,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,0,0,1,0,0,0,0,0,0,49,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,111,5,1,4,3,3,3,20,20,20,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,238,112,4,2,50,12,43,154,78,38,57,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,136,0,1,2,0,0,0,11,11,11,49,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,303,303,1,1,303,303,303,3,3,3,1,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,231,231,1,1,231,231,231,31,31,31,15,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,347,12,3,4,6,2,3,95,40,31,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,381,27,2,4,19,9,21,52,40,26,92,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,13,3,1,1,3,3,3,5,5,5,48,false
2,release-4.2.0,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,29,4,1,2,0,0,0,78,78,78,92,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,122,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,4,4,1,1,4,4,4,6,6,6,0,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,39,47,3,2,39,13,33,134,78,44,29,true
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,32,32,2,1,32,16,31,54,45,27,29,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,36,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,79,79,1,1,79,79,79,16,16,16,9,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,41,0,0,1,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,8,0,0,1,0,0,0,0,0,0,42,false
2,release-4.2.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,87,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,59,2,1,4,0,0,0,1,1,1,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,33,47,3,2,33,11,27,14,10,4,24,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,118,118,3,2,118,39,103,22,15,7,12,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,51,0,0,3,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,84,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,83,68,5,4,40,8,12,58,26,11,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,74,74,1,1,74,74,74,15,15,15,12,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,183,205,4,1,183,45,185,33,20,8,21,true
2,release-4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,39,24,3,3,22,7,17,73,29,24,92,false
2,release-4.2.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,288,37,1,4,-7,-7,0,1,1,1,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,46,6,1,1,4,4,4,3,3,3,41,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,7,7,1,1,7,7,7,22,22,22,3,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,406,622,12,3,406,33,318,99,20,8,20,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,6,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,121,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,32,34,2,2,32,16,32,98,78,49,23,false
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,67,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,50,50,1,1,50,50,50,31,31,31,15,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,562,431,9,4,381,42,144,253,78,28,92,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,63,114,3,4,18,6,25,78,40,26,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,40,23,1,3,15,15,15,6,6,6,92,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,41,0,0,2,0,0,0,0,0,0,92,false
2,release-4.2.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,206,30,4,4,2,0,1,128,78,32,92,true
2,release-4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,16,16,1,1,16,16,16,20,20,20,23,true
2,release-4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,133,0,0,3,0,0,0,0,0,0,92,false
2,release-4.2.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,227,675,5,2,227,45,217,100,78,20,6,true
2,release-4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,26,26,1,1,26,26,26,26,26,26,10,false
