Version,Version Name,File Name,size,LOC Touched,NR,Atuthors Number,Churn,AVG Churn,MAX Churn,ChangeSetSize,MAX ChangeSetSize,AVG ChangeSetSize,Age,Defective
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,6,98,8,1,34,4,40,3589,1027,448,53,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AbstractVal.java,45,93,6,2,45,7,32,1832,1027,305,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java,10,73,5,1,13,2,9,3092,1027,618,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,18,52,6,1,18,3,17,3141,1027,523,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java,68,312,4,1,108,27,102,2871,1027,717,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,38,144,8,1,64,8,75,3759,1027,469,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java,20,88,3,2,86,28,86,1541,1027,513,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsNotEmptyExpression.java,30,88,5,2,30,6,38,1806,1027,361,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,574,2,3,2,0,0,0,1541,1027,513,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataModes.java,8,69,5,1,11,2,8,3092,1027,618,45,false
0,release-0.9.6,openjpa-examples/src/main/java/hellojpa/Message.java,35,35,2,1,35,17,35,10,8,5,29,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,12,108,5,1,38,7,35,3092,1027,618,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java,5,82,5,1,8,1,5,3092,1027,618,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLProjectionResultObjectProvider.java,85,87,3,1,85,28,86,1523,1027,507,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java,63,337,7,2,115,16,102,3461,1027,494,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneFieldStrategy.java,17,51,2,1,51,25,51,1502,1027,751,44,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,9,82,6,1,62,10,62,3235,1027,539,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java,386,639,4,2,613,153,609,1725,1027,431,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,523,2235,7,2,647,92,649,3592,1027,513,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,40,179,10,3,91,9,105,3330,1027,333,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractVersionStrategy.java,34,67,2,1,67,33,67,1502,1027,751,44,true
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java,110,169,3,2,167,55,166,1545,1027,515,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManager.java,8,8,2,1,8,4,8,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java,5,70,4,1,8,2,5,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java,96,276,14,3,96,6,45,2970,1027,212,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java,122,195,3,2,167,55,170,1639,1027,546,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler.java,108,175,4,2,169,42,169,1860,1027,465,44,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java,15,15,3,1,15,5,15,1723,1027,574,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StateComparisonVersionStrategy.java,202,345,3,2,323,107,321,1507,1027,502,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FlatClassStrategy.java,35,65,2,1,65,32,65,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,77,235,5,1,77,15,76,3346,1027,669,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,50,260,7,2,88,12,83,2926,1027,418,45,false
0,release-0.9.6,openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestParameterTemplate.java,33,59,4,1,29,7,31,2375,1027,593,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,262,388,8,2,336,42,309,1685,1027,210,44,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,153,510,6,1,272,45,314,3235,1027,539,47,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,51,260,5,2,90,18,85,2896,1027,579,45,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistentMap.java,19,114,5,1,22,4,19,3092,1027,618,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java,98,260,6,2,98,16,114,1822,1027,303,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/UntypedPCValueHandler.java,78,125,3,2,119,39,119,1639,1027,546,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDeletedState.java,42,221,5,2,77,15,72,2896,1027,579,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/DoubleValue.java,35,89,7,2,71,10,73,3278,1027,468,47,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumn.java,17,17,3,1,17,5,17,1723,1027,574,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java,74,110,3,1,110,36,110,1723,1027,574,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java,150,264,3,2,258,86,259,1545,1027,515,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java,171,505,4,1,171,42,167,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,137,587,15,4,137,9,153,3836,1027,255,45,false
0,release-0.9.6,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/datacache/TestDataCacheOptimisticLockRecovery.java,107,135,3,2,107,35,92,145,140,48,29,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,63,97,3,2,97,32,95,1502,1027,500,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java,11,109,4,1,39,9,35,2871,1027,717,45,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,29,29,3,1,29,9,29,1723,1027,574,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,10,98,5,2,36,7,31,2896,1027,579,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java,67,201,5,1,67,13,66,2920,1027,584,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,681,2644,12,3,892,74,822,3485,1027,290,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyHashSet.java,100,294,4,1,100,25,97,2871,1027,717,45,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TransactionRequiredException.java,73,284,6,1,76,12,67,3180,1027,530,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,59,93,2,1,93,46,93,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,7,85,4,1,31,7,27,2871,1027,717,45,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java,20,605,9,3,25,2,101,3739,1027,415,45,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java,10,10,3,1,10,3,10,1723,1027,574,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,104,224,5,2,104,20,115,1806,1027,361,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,29,197,9,2,63,7,59,3365,1027,373,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,262,1336,6,1,460,76,437,3180,1027,530,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java,20,32,3,2,20,6,19,1580,1027,526,44,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java,181,479,8,2,371,46,373,3311,1027,413,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ValueTableJDBCSeq.java,115,115,2,1,115,57,115,1502,1027,751,44,true
0,release-0.9.6,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/query/ManyOneEntitySub.java,13,13,1,1,13,13,13,4,4,4,28,false
0,release-0.9.6,openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/test/ConfigurationTestProductDerivation.java,62,70,3,3,62,20,50,107,43,35,35,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumns.java,10,10,3,1,10,3,10,1723,1027,574,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java,14,139,5,2,41,8,43,2960,1027,592,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractFieldStrategy.java,116,193,3,2,173,57,174,1639,1027,546,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,52,257,6,2,91,15,83,2926,1027,487,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java,21,45,4,2,21,5,25,1717,1027,429,44,false
0,release-0.9.6,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java,223,1010,5,2,256,51,226,3008,1027,601,45,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InverseLogical.java,11,78,5,1,14,2,11,3092,1027,618,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,2155,9295,28,5,3009,107,2831,3747,1027,133,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueStrategies.java,73,219,6,1,73,12,71,3180,1027,530,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java,154,261,3,1,255,85,258,1523,1027,507,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,1027,1068,8,2,998,124,987,3471,1027,433,45,true
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java,6,67,4,1,9,2,5,2871,1027,717,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java,99,171,2,1,171,85,171,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,122,588,4,1,208,52,190,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java,32,172,4,1,62,15,55,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,347,1364,6,1,364,60,333,3567,1027,594,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,4,12,5,1,4,0,4,3092,1027,618,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,138,336,8,2,236,29,242,3327,1027,415,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java,308,451,4,2,443,110,444,1566,1027,391,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,130,616,5,1,214,42,201,3092,1027,618,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java,72,212,5,1,72,14,70,2920,1027,584,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,338,1429,11,2,613,55,711,3841,1027,349,47,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroup.java,13,82,7,2,16,2,11,3230,1027,461,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentDate.java,38,84,4,2,38,9,38,1717,1027,429,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java,34,212,6,2,70,11,64,3009,1027,501,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,10,35,2,1,35,17,35,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDirtyState.java,49,254,5,2,88,17,83,2896,1027,579,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,10,62,2,1,62,31,62,1502,1027,751,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,332,493,2,1,493,246,493,1502,1027,751,44,true
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java,34,214,4,1,76,19,69,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,27,182,4,1,64,16,59,2871,1027,717,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,76,210,6,1,130,21,132,3235,1027,539,47,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,26,179,4,1,63,15,58,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsKeyExpression.java,12,121,4,1,43,10,39,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,1069,4404,24,5,1166,48,912,3908,1027,162,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java,59,103,3,2,93,31,93,1639,1027,546,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,29,204,6,2,62,10,63,2985,1027,497,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DelegatingJoinable.java,69,131,3,2,125,41,125,1541,1027,513,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,52,100,5,1,52,10,26,43,13,8,34,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyLinkedList.java,168,498,4,1,168,42,165,2871,1027,717,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java,20,48,2,1,48,24,48,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,4,12,5,1,4,0,4,3092,1027,618,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,1183,1609,8,3,1577,197,1573,1938,1027,242,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,184,315,6,2,273,45,281,1620,1027,270,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,781,2986,11,4,834,75,785,3347,1027,304,45,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,278,1319,16,3,311,19,264,3851,1027,240,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java,4,59,4,1,7,1,4,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,5,13,4,1,5,1,4,2871,1027,717,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,63,161,6,1,117,19,121,3235,1027,539,47,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,15,101,8,1,77,9,76,3773,1027,471,47,false
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,11,82,5,1,14,2,11,3092,1027,618,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java,11,11,2,2,11,5,11,142,140,71,36,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,34,172,6,2,38,6,31,3350,1027,558,45,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,11,11,3,1,11,3,11,1723,1027,574,44,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BooleanValue.java,32,78,6,1,68,11,70,3235,1027,539,47,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java,64,72,3,3,64,21,68,139,78,46,37,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayValueHandler.java,32,63,2,1,63,31,63,1502,1027,751,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,23,160,2,1,160,80,160,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,46,217,5,2,81,16,68,2960,1027,592,45,false
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java,10,10,3,1,10,3,10,1723,1027,574,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,24,68,4,1,24,6,22,2871,1027,717,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java,31,58,2,1,58,29,58,1502,1027,751,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java,223,365,2,1,365,182,365,1502,1027,751,44,true
0,release-0.9.6,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,6,6,3,1,6,2,6,1723,1027,574,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCData.java,223,858,5,2,234,46,218,3008,1027,601,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java,86,135,3,1,135,45,135,1723,1027,574,44,false
0,release-0.9.6,openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestUUIDGenerator.java,16,49,5,2,11,2,15,2377,1027,475,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,6,6,2,1,6,3,6,1502,1027,751,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,210,307,5,2,269,53,276,1684,1027,336,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Any.java,10,10,2,1,10,5,10,1502,1027,751,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java,46,205,8,3,51,6,38,2885,1027,360,45,true
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,49,83,7,4,49,7,25,1332,1027,190,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java,72,214,7,2,72,10,91,1865,1027,266,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,12,110,4,1,40,10,35,2871,1027,717,45,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,38,234,6,2,78,13,70,3435,1027,572,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,105,111,4,2,105,26,104,1608,1027,402,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/LongId.java,31,93,4,1,31,7,31,2871,1027,717,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java,13,15,3,2,13,4,13,1528,1027,509,44,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo.java,100,179,4,2,173,43,173,1530,1027,382,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java,22,156,5,2,54,10,48,2960,1027,592,45,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,97,163,4,2,153,38,144,1532,1027,383,44,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,1516,6735,21,5,2301,109,2084,3685,1027,175,45,true
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,4,68,6,1,42,7,46,3235,1027,539,47,false
0,release-0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java,37,69,2,1,69,34,69,1502,1027,751,44,true
0,release-0.9.6,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,221,745,8,4,231,28,191,2960,1027,370,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,7,114,7,1,12,1,29,3368,1027,481,53,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/JMSRemoteCommitProvider.java,179,775,7,1,197,28,178,3571,1027,510,45,false
0,release-0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,417,923,11,1,789,71,763,4557,1027,414,47,false
0,release-0.9.6,openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestRandomAccessResultList.java,12,39,2,1,33,16,34,1054,772,527,46,false
0,release-0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,4,88,5,2,30,6,27,2896,1027,579,45,false
0,release-0.9.6,openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestReferenceSet.java,65,141,5,1,61,12,75,2424,1027,484,47,false
